text,label
NASA launches new satellite to study climate change (report 206),0
Finance ministry announces tax relief for middle class (report 206),0
Supreme Court passes new judgment on environmental law (report 206),0
WHO releases new global health guidelines (report 206),0
ISRO successfully tests new launch vehicle (report 206),0
Central bank revises interest rates after review (report 206),0
New renewable energy project inaugurated by government (report 206),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 206),1
You won’t believe how this man became rich in one day (claim 206),1
Secret revealed: cure for all diseases doctors hide (claim 206),1
Viral hoax claims mobile towers spread dangerous virus (claim 206),1
Click here to know shocking truth no one talks about (claim 206),1
Scientists shocked by alien life found on Earth (claim 206),1
Government hiding truth about free money scheme (claim 206),1
Drinking this one liquid will make you immortal (claim 206),1
Shocking discovery proves world will end next week (claim 206),1
This simple trick can double your money instantly (claim 206),1
Government announces new education policy for students (report 207),0
Scientists confirm water found on Mars after new research (report 207),0
Election commission releases official voting data (report 207),0
NASA launches new satellite to study climate change (report 207),0
Finance ministry announces tax relief for middle class (report 207),0
Supreme Court passes new judgment on environmental law (report 207),0
WHO releases new global health guidelines (report 207),0
ISRO successfully tests new launch vehicle (report 207),0
Central bank revises interest rates after review (report 207),0
New renewable energy project inaugurated by government (report 207),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 207),1
You won’t believe how this man became rich in one day (claim 207),1
Secret revealed: cure for all diseases doctors hide (claim 207),1
Viral hoax claims mobile towers spread dangerous virus (claim 207),1
Click here to know shocking truth no one talks about (claim 207),1
Scientists shocked by alien life found on Earth (claim 207),1
Government hiding truth about free money scheme (claim 207),1
Drinking this one liquid will make you immortal (claim 207),1
Shocking discovery proves world will end next week (claim 207),1
This simple trick can double your money instantly (claim 207),1
Government announces new education policy for students (report 208),0
Scientists confirm water found on Mars after new research (report 208),0
Election commission releases official voting data (report 208),0
NASA launches new satellite to study climate change (report 208),0
Finance ministry announces tax relief for middle class (report 208),0
Supreme Court passes new judgment on environmental law (report 208),0
WHO releases new global health guidelines (report 208),0
ISRO successfully tests new launch vehicle (report 208),0
Central bank revises interest rates after review (report 208),0
New renewable energy project inaugurated by government (report 208),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 208),1
You won’t believe how this man became rich in one day (claim 208),1
Secret revealed: cure for all diseases doctors hide (claim 208),1
Viral hoax claims mobile towers spread dangerous virus (claim 208),1
Click here to know shocking truth no one talks about (claim 208),1
Scientists shocked by alien life found on Earth (claim 208),1
Government hiding truth about free money scheme (claim 208),1
Drinking this one liquid will make you immortal (claim 208),1
Shocking discovery proves world will end next week (claim 208),1
This simple trick can double your money instantly (claim 208),1
Government announces new education policy for students (report 209),0
Scientists confirm water found on Mars after new research (report 209),0
Election commission releases official voting data (report 209),0
NASA launches new satellite to study climate change (report 209),0
Finance ministry announces tax relief for middle class (report 209),0
Supreme Court passes new judgment on environmental law (report 209),0
WHO releases new global health guidelines (report 209),0
ISRO successfully tests new launch vehicle (report 209),0
Central bank revises interest rates after review (report 209),0
New renewable energy project inaugurated by government (report 209),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 209),1
You won’t believe how this man became rich in one day (claim 209),1
Secret revealed: cure for all diseases doctors hide (claim 209),1
Viral hoax claims mobile towers spread dangerous virus (claim 209),1
Click here to know shocking truth no one talks about (claim 209),1
Scientists shocked by alien life found on Earth (claim 209),1
Government hiding truth about free money scheme (claim 209),1
Drinking this one liquid will make you immortal (claim 209),1
Shocking discovery proves world will end next week (claim 209),1
This simple trick can double your money instantly (claim 209),1
Government announces new education policy for students (report 210),0
Scientists confirm water found on Mars after new research (report 210),0
Election commission releases official voting data (report 210),0
NASA launches new satellite to study climate change (report 210),0
Finance ministry announces tax relief for middle class (report 210),0
Supreme Court passes new judgment on environmental law (report 210),0
WHO releases new global health guidelines (report 210),0
ISRO successfully tests new launch vehicle (report 210),0
Central bank revises interest rates after review (report 210),0
New renewable energy project inaugurated by government (report 210),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 210),1
You won’t believe how this man became rich in one day (claim 210),1
Secret revealed: cure for all diseases doctors hide (claim 210),1
Viral hoax claims mobile towers spread dangerous virus (claim 210),1
Click here to know shocking truth no one talks about (claim 210),1
Scientists shocked by alien life found on Earth (claim 210),1
Government hiding truth about free money scheme (claim 210),1
Drinking this one liquid will make you immortal (claim 210),1
Shocking discovery proves world will end next week (claim 210),1
This simple trick can double your money instantly (claim 210),1
Government announces new education policy for students (report 211),0
Scientists confirm water found on Mars after new research (report 211),0
Election commission releases official voting data (report 211),0
NASA launches new satellite to study climate change (report 211),0
Finance ministry announces tax relief for middle class (report 211),0
Supreme Court passes new judgment on environmental law (report 211),0
WHO releases new global health guidelines (report 211),0
ISRO successfully tests new launch vehicle (report 211),0
Central bank revises interest rates after review (report 211),0
New renewable energy project inaugurated by government (report 211),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 211),1
You won’t believe how this man became rich in one day (claim 211),1
Secret revealed: cure for all diseases doctors hide (claim 211),1
Viral hoax claims mobile towers spread dangerous virus (claim 211),1
Click here to know shocking truth no one talks about (claim 211),1
Scientists shocked by alien life found on Earth (claim 211),1
Government hiding truth about free money scheme (claim 211),1
Drinking this one liquid will make you immortal (claim 211),1
Shocking discovery proves world will end next week (claim 211),1
This simple trick can double your money instantly (claim 211),1
Government announces new education policy for students (report 212),0
Scientists confirm water found on Mars after new research (report 212),0
Election commission releases official voting data (report 212),0
NASA launches new satellite to study climate change (report 212),0
Finance ministry announces tax relief for middle class (report 212),0
Supreme Court passes new judgment on environmental law (report 212),0
WHO releases new global health guidelines (report 212),0
ISRO successfully tests new launch vehicle (report 212),0
Central bank revises interest rates after review (report 212),0
New renewable energy project inaugurated by government (report 212),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 212),1
You won’t believe how this man became rich in one day (claim 212),1
Secret revealed: cure for all diseases doctors hide (claim 212),1
Viral hoax claims mobile towers spread dangerous virus (claim 212),1
Click here to know shocking truth no one talks about (claim 212),1
Scientists shocked by alien life found on Earth (claim 212),1
Government hiding truth about free money scheme (claim 212),1
Drinking this one liquid will make you immortal (claim 212),1
Shocking discovery proves world will end next week (claim 212),1
This simple trick can double your money instantly (claim 212),1
Government announces new education policy for students (report 213),0
Scientists confirm water found on Mars after new research (report 213),0
Election commission releases official voting data (report 213),0
NASA launches new satellite to study climate change (report 213),0
Finance ministry announces tax relief for middle class (report 213),0
Supreme Court passes new judgment on environmental law (report 213),0
WHO releases new global health guidelines (report 213),0
ISRO successfully tests new launch vehicle (report 213),0
Central bank revises interest rates after review (report 213),0
New renewable energy project inaugurated by government (report 213),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 213),1
You won’t believe how this man became rich in one day (claim 213),1
Secret revealed: cure for all diseases doctors hide (claim 213),1
Viral hoax claims mobile towers spread dangerous virus (claim 213),1
Click here to know shocking truth no one talks about (claim 213),1
Scientists shocked by alien life found on Earth (claim 213),1
Government hiding truth about free money scheme (claim 213),1
Drinking this one liquid will make you immortal (claim 213),1
Shocking discovery proves world will end next week (claim 213),1
This simple trick can double your money instantly (claim 213),1
Government announces new education policy for students (report 214),0
Scientists confirm water found on Mars after new research (report 214),0
Election commission releases official voting data (report 214),0
NASA launches new satellite to study climate change (report 214),0
Finance ministry announces tax relief for middle class (report 214),0
Supreme Court passes new judgment on environmental law (report 214),0
WHO releases new global health guidelines (report 214),0
ISRO successfully tests new launch vehicle (report 214),0
Central bank revises interest rates after review (report 214),0
New renewable energy project inaugurated by government (report 214),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 214),1
You won’t believe how this man became rich in one day (claim 214),1
Secret revealed: cure for all diseases doctors hide (claim 214),1
Viral hoax claims mobile towers spread dangerous virus (claim 214),1
Click here to know shocking truth no one talks about (claim 214),1
Scientists shocked by alien life found on Earth (claim 214),1
Government hiding truth about free money scheme (claim 214),1
Drinking this one liquid will make you immortal (claim 214),1
Shocking discovery proves world will end next week (claim 214),1
This simple trick can double your money instantly (claim 214),1
Government announces new education policy for students (report 215),0
Scientists confirm water found on Mars after new research (report 215),0
Election commission releases official voting data (report 215),0
NASA launches new satellite to study climate change (report 215),0
Finance ministry announces tax relief for middle class (report 215),0
Supreme Court passes new judgment on environmental law (report 215),0
WHO releases new global health guidelines (report 215),0
ISRO successfully tests new launch vehicle (report 215),0
Central bank revises interest rates after review (report 215),0
New renewable energy project inaugurated by government (report 215),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 215),1
You won’t believe how this man became rich in one day (claim 215),1
Secret revealed: cure for all diseases doctors hide (claim 215),1
Viral hoax claims mobile towers spread dangerous virus (claim 215),1
Click here to know shocking truth no one talks about (claim 215),1
Scientists shocked by alien life found on Earth (claim 215),1
Government hiding truth about free money scheme (claim 215),1
Drinking this one liquid will make you immortal (claim 215),1
Shocking discovery proves world will end next week (claim 215),1
This simple trick can double your money instantly (claim 215),1
Government announces new education policy for students (report 216),0
Scientists confirm water found on Mars after new research (report 216),0
Election commission releases official voting data (report 216),0
NASA launches new satellite to study climate change (report 216),0
Finance ministry announces tax relief for middle class (report 216),0
Supreme Court passes new judgment on environmental law (report 216),0
WHO releases new global health guidelines (report 216),0
ISRO successfully tests new launch vehicle (report 216),0
Central bank revises interest rates after review (report 216),0
New renewable energy project inaugurated by government (report 216),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 216),1
You won’t believe how this man became rich in one day (claim 216),1
Secret revealed: cure for all diseases doctors hide (claim 216),1
Viral hoax claims mobile towers spread dangerous virus (claim 216),1
Click here to know shocking truth no one talks about (claim 216),1
Scientists shocked by alien life found on Earth (claim 216),1
Government hiding truth about free money scheme (claim 216),1
Drinking this one liquid will make you immortal (claim 216),1
Shocking discovery proves world will end next week (claim 216),1
This simple trick can double your money instantly (claim 216),1
Government announces new education policy for students (report 217),0
Scientists confirm water found on Mars after new research (report 217),0
Election commission releases official voting data (report 217),0
NASA launches new satellite to study climate change (report 217),0
Finance ministry announces tax relief for middle class (report 217),0
Supreme Court passes new judgment on environmental law (report 217),0
WHO releases new global health guidelines (report 217),0
ISRO successfully tests new launch vehicle (report 217),0
Central bank revises interest rates after review (report 217),0
New renewable energy project inaugurated by government (report 217),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 217),1
You won’t believe how this man became rich in one day (claim 217),1
Secret revealed: cure for all diseases doctors hide (claim 217),1
Viral hoax claims mobile towers spread dangerous virus (claim 217),1
Click here to know shocking truth no one talks about (claim 217),1
Scientists shocked by alien life found on Earth (claim 217),1
Government hiding truth about free money scheme (claim 217),1
Drinking this one liquid will make you immortal (claim 217),1
Shocking discovery proves world will end next week (claim 217),1
This simple trick can double your money instantly (claim 217),1
Government announces new education policy for students (report 218),0
Scientists confirm water found on Mars after new research (report 218),0
Election commission releases official voting data (report 218),0
NASA launches new satellite to study climate change (report 218),0
Finance ministry announces tax relief for middle class (report 218),0
Supreme Court passes new judgment on environmental law (report 218),0
WHO releases new global health guidelines (report 218),0
ISRO successfully tests new launch vehicle (report 218),0
Central bank revises interest rates after review (report 218),0
New renewable energy project inaugurated by government (report 218),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 218),1
You won’t believe how this man became rich in one day (claim 218),1
Secret revealed: cure for all diseases doctors hide (claim 218),1
Viral hoax claims mobile towers spread dangerous virus (claim 218),1
Click here to know shocking truth no one talks about (claim 218),1
Scientists shocked by alien life found on Earth (claim 218),1
Government hiding truth about free money scheme (claim 218),1
Drinking this one liquid will make you immortal (claim 218),1
Shocking discovery proves world will end next week (claim 218),1
This simple trick can double your money instantly (claim 218),1
Government announces new education policy for students (report 219),0
Scientists confirm water found on Mars after new research (report 219),0
Election commission releases official voting data (report 219),0
NASA launches new satellite to study climate change (report 219),0
Finance ministry announces tax relief for middle class (report 219),0
Supreme Court passes new judgment on environmental law (report 219),0
WHO releases new global health guidelines (report 219),0
ISRO successfully tests new launch vehicle (report 219),0
Central bank revises interest rates after review (report 219),0
New renewable energy project inaugurated by government (report 219),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 219),1
You won’t believe how this man became rich in one day (claim 219),1
Secret revealed: cure for all diseases doctors hide (claim 219),1
Viral hoax claims mobile towers spread dangerous virus (claim 219),1
Click here to know shocking truth no one talks about (claim 219),1
Scientists shocked by alien life found on Earth (claim 219),1
Government hiding truth about free money scheme (claim 219),1
Drinking this one liquid will make you immortal (claim 219),1
Shocking discovery proves world will end next week (claim 219),1
This simple trick can double your money instantly (claim 219),1
Government announces new education policy for students (report 220),0
Scientists confirm water found on Mars after new research (report 220),0
Election commission releases official voting data (report 220),0
NASA launches new satellite to study climate change (report 220),0
Finance ministry announces tax relief for middle class (report 220),0
Supreme Court passes new judgment on environmental law (report 220),0
WHO releases new global health guidelines (report 220),0
ISRO successfully tests new launch vehicle (report 220),0
Central bank revises interest rates after review (report 220),0
New renewable energy project inaugurated by government (report 220),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 220),1
You won’t believe how this man became rich in one day (claim 220),1
Secret revealed: cure for all diseases doctors hide (claim 220),1
Viral hoax claims mobile towers spread dangerous virus (claim 220),1
Click here to know shocking truth no one talks about (claim 220),1
Scientists shocked by alien life found on Earth (claim 220),1
Government hiding truth about free money scheme (claim 220),1
Drinking this one liquid will make you immortal (claim 220),1
Shocking discovery proves world will end next week (claim 220),1
This simple trick can double your money instantly (claim 220),1
Government announces new education policy for students (report 221),0
Scientists confirm water found on Mars after new research (report 221),0
Election commission releases official voting data (report 221),0
NASA launches new satellite to study climate change (report 221),0
Finance ministry announces tax relief for middle class (report 221),0
Supreme Court passes new judgment on environmental law (report 221),0
WHO releases new global health guidelines (report 221),0
ISRO successfully tests new launch vehicle (report 221),0
Central bank revises interest rates after review (report 221),0
New renewable energy project inaugurated by government (report 221),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 221),1
You won’t believe how this man became rich in one day (claim 221),1
Secret revealed: cure for all diseases doctors hide (claim 221),1
Viral hoax claims mobile towers spread dangerous virus (claim 221),1
Click here to know shocking truth no one talks about (claim 221),1
Scientists shocked by alien life found on Earth (claim 221),1
Government hiding truth about free money scheme (claim 221),1
Drinking this one liquid will make you immortal (claim 221),1
Shocking discovery proves world will end next week (claim 221),1
This simple trick can double your money instantly (claim 221),1
Government announces new education policy for students (report 222),0
Scientists confirm water found on Mars after new research (report 222),0
Election commission releases official voting data (report 222),0
NASA launches new satellite to study climate change (report 222),0
Finance ministry announces tax relief for middle class (report 222),0
Supreme Court passes new judgment on environmental law (report 222),0
WHO releases new global health guidelines (report 222),0
ISRO successfully tests new launch vehicle (report 222),0
Central bank revises interest rates after review (report 222),0
New renewable energy project inaugurated by government (report 222),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 222),1
You won’t believe how this man became rich in one day (claim 222),1
Secret revealed: cure for all diseases doctors hide (claim 222),1
Viral hoax claims mobile towers spread dangerous virus (claim 222),1
Click here to know shocking truth no one talks about (claim 222),1
Scientists shocked by alien life found on Earth (claim 222),1
Government hiding truth about free money scheme (claim 222),1
Drinking this one liquid will make you immortal (claim 222),1
Shocking discovery proves world will end next week (claim 222),1
This simple trick can double your money instantly (claim 222),1
Government announces new education policy for students (report 223),0
Scientists confirm water found on Mars after new research (report 223),0
Election commission releases official voting data (report 223),0
NASA launches new satellite to study climate change (report 223),0
Finance ministry announces tax relief for middle class (report 223),0
Supreme Court passes new judgment on environmental law (report 223),0
WHO releases new global health guidelines (report 223),0
ISRO successfully tests new launch vehicle (report 223),0
Central bank revises interest rates after review (report 223),0
New renewable energy project inaugurated by government (report 223),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 223),1
You won’t believe how this man became rich in one day (claim 223),1
Secret revealed: cure for all diseases doctors hide (claim 223),1
Viral hoax claims mobile towers spread dangerous virus (claim 223),1
Click here to know shocking truth no one talks about (claim 223),1
Scientists shocked by alien life found on Earth (claim 223),1
Government hiding truth about free money scheme (claim 223),1
Drinking this one liquid will make you immortal (claim 223),1
Shocking discovery proves world will end next week (claim 223),1
This simple trick can double your money instantly (claim 223),1
Government announces new education policy for students (report 224),0
Scientists confirm water found on Mars after new research (report 224),0
Election commission releases official voting data (report 224),0
NASA launches new satellite to study climate change (report 224),0
Finance ministry announces tax relief for middle class (report 224),0
Supreme Court passes new judgment on environmental law (report 224),0
WHO releases new global health guidelines (report 224),0
ISRO successfully tests new launch vehicle (report 224),0
Central bank revises interest rates after review (report 224),0
New renewable energy project inaugurated by government (report 224),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 224),1
You won’t believe how this man became rich in one day (claim 224),1
Secret revealed: cure for all diseases doctors hide (claim 224),1
Viral hoax claims mobile towers spread dangerous virus (claim 224),1
Click here to know shocking truth no one talks about (claim 224),1
Scientists shocked by alien life found on Earth (claim 224),1
Government hiding truth about free money scheme (claim 224),1
Drinking this one liquid will make you immortal (claim 224),1
Shocking discovery proves world will end next week (claim 224),1
This simple trick can double your money instantly (claim 224),1
Government announces new education policy for students (report 225),0
Scientists confirm water found on Mars after new research (report 225),0
Election commission releases official voting data (report 225),0
NASA launches new satellite to study climate change (report 225),0
Finance ministry announces tax relief for middle class (report 225),0
Supreme Court passes new judgment on environmental law (report 225),0
WHO releases new global health guidelines (report 225),0
ISRO successfully tests new launch vehicle (report 225),0
Central bank revises interest rates after review (report 225),0
New renewable energy project inaugurated by government (report 225),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 225),1
You won’t believe how this man became rich in one day (claim 225),1
Secret revealed: cure for all diseases doctors hide (claim 225),1
Viral hoax claims mobile towers spread dangerous virus (claim 225),1
Click here to know shocking truth no one talks about (claim 225),1
Scientists shocked by alien life found on Earth (claim 225),1
Government hiding truth about free money scheme (claim 225),1
Drinking this one liquid will make you immortal (claim 225),1
Shocking discovery proves world will end next week (claim 225),1
This simple trick can double your money instantly (claim 225),1
Government announces new education policy for students (report 226),0
Scientists confirm water found on Mars after new research (report 226),0
Election commission releases official voting data (report 226),0
NASA launches new satellite to study climate change (report 226),0
Finance ministry announces tax relief for middle class (report 226),0
Supreme Court passes new judgment on environmental law (report 226),0
WHO releases new global health guidelines (report 226),0
ISRO successfully tests new launch vehicle (report 226),0
Central bank revises interest rates after review (report 226),0
New renewable energy project inaugurated by government (report 226),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 226),1
You won’t believe how this man became rich in one day (claim 226),1
Secret revealed: cure for all diseases doctors hide (claim 226),1
Viral hoax claims mobile towers spread dangerous virus (claim 226),1
Click here to know shocking truth no one talks about (claim 226),1
Scientists shocked by alien life found on Earth (claim 226),1
Government hiding truth about free money scheme (claim 226),1
Drinking this one liquid will make you immortal (claim 226),1
Shocking discovery proves world will end next week (claim 226),1
This simple trick can double your money instantly (claim 226),1
Government announces new education policy for students (report 227),0
Scientists confirm water found on Mars after new research (report 227),0
Election commission releases official voting data (report 227),0
NASA launches new satellite to study climate change (report 227),0
Finance ministry announces tax relief for middle class (report 227),0
Supreme Court passes new judgment on environmental law (report 227),0
WHO releases new global health guidelines (report 227),0
ISRO successfully tests new launch vehicle (report 227),0
Central bank revises interest rates after review (report 227),0
New renewable energy project inaugurated by government (report 227),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 227),1
You won’t believe how this man became rich in one day (claim 227),1
Secret revealed: cure for all diseases doctors hide (claim 227),1
Viral hoax claims mobile towers spread dangerous virus (claim 227),1
Click here to know shocking truth no one talks about (claim 227),1
Scientists shocked by alien life found on Earth (claim 227),1
Government hiding truth about free money scheme (claim 227),1
Drinking this one liquid will make you immortal (claim 227),1
Shocking discovery proves world will end next week (claim 227),1
This simple trick can double your money instantly (claim 227),1
Government announces new education policy for students (report 228),0
Scientists confirm water found on Mars after new research (report 228),0
Election commission releases official voting data (report 228),0
NASA launches new satellite to study climate change (report 228),0
Finance ministry announces tax relief for middle class (report 228),0
Supreme Court passes new judgment on environmental law (report 228),0
WHO releases new global health guidelines (report 228),0
ISRO successfully tests new launch vehicle (report 228),0
Central bank revises interest rates after review (report 228),0
New renewable energy project inaugurated by government (report 228),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 228),1
You won’t believe how this man became rich in one day (claim 228),1
Secret revealed: cure for all diseases doctors hide (claim 228),1
Viral hoax claims mobile towers spread dangerous virus (claim 228),1
Click here to know shocking truth no one talks about (claim 228),1
Scientists shocked by alien life found on Earth (claim 228),1
Government hiding truth about free money scheme (claim 228),1
Drinking this one liquid will make you immortal (claim 228),1
Shocking discovery proves world will end next week (claim 228),1
This simple trick can double your money instantly (claim 228),1
Government announces new education policy for students (report 229),0
Scientists confirm water found on Mars after new research (report 229),0
Election commission releases official voting data (report 229),0
NASA launches new satellite to study climate change (report 229),0
Finance ministry announces tax relief for middle class (report 229),0
Supreme Court passes new judgment on environmental law (report 229),0
WHO releases new global health guidelines (report 229),0
ISRO successfully tests new launch vehicle (report 229),0
Central bank revises interest rates after review (report 229),0
New renewable energy project inaugurated by government (report 229),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 229),1
You won’t believe how this man became rich in one day (claim 229),1
Secret revealed: cure for all diseases doctors hide (claim 229),1
Viral hoax claims mobile towers spread dangerous virus (claim 229),1
Click here to know shocking truth no one talks about (claim 229),1
Scientists shocked by alien life found on Earth (claim 229),1
Government hiding truth about free money scheme (claim 229),1
Drinking this one liquid will make you immortal (claim 229),1
Shocking discovery proves world will end next week (claim 229),1
This simple trick can double your money instantly (claim 229),1
Government announces new education policy for students (report 230),0
Scientists confirm water found on Mars after new research (report 230),0
Election commission releases official voting data (report 230),0
NASA launches new satellite to study climate change (report 230),0
Finance ministry announces tax relief for middle class (report 230),0
Supreme Court passes new judgment on environmental law (report 230),0
WHO releases new global health guidelines (report 230),0
ISRO successfully tests new launch vehicle (report 230),0
Central bank revises interest rates after review (report 230),0
New renewable energy project inaugurated by government (report 230),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 230),1
You won’t believe how this man became rich in one day (claim 230),1
Secret revealed: cure for all diseases doctors hide (claim 230),1
Viral hoax claims mobile towers spread dangerous virus (claim 230),1
Click here to know shocking truth no one talks about (claim 230),1
Scientists shocked by alien life found on Earth (claim 230),1
Government hiding truth about free money scheme (claim 230),1
Drinking this one liquid will make you immortal (claim 230),1
Shocking discovery proves world will end next week (claim 230),1
This simple trick can double your money instantly (claim 230),1
Government announces new education policy for students (report 231),0
Scientists confirm water found on Mars after new research (report 231),0
Election commission releases official voting data (report 231),0
NASA launches new satellite to study climate change (report 231),0
Finance ministry announces tax relief for middle class (report 231),0
Supreme Court passes new judgment on environmental law (report 231),0
WHO releases new global health guidelines (report 231),0
ISRO successfully tests new launch vehicle (report 231),0
Central bank revises interest rates after review (report 231),0
New renewable energy project inaugurated by government (report 231),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 231),1
You won’t believe how this man became rich in one day (claim 231),1
Secret revealed: cure for all diseases doctors hide (claim 231),1
Viral hoax claims mobile towers spread dangerous virus (claim 231),1
Click here to know shocking truth no one talks about (claim 231),1
Scientists shocked by alien life found on Earth (claim 231),1
Government hiding truth about free money scheme (claim 231),1
Drinking this one liquid will make you immortal (claim 231),1
Shocking discovery proves world will end next week (claim 231),1
This simple trick can double your money instantly (claim 231),1
Government announces new education policy for students (report 232),0
Scientists confirm water found on Mars after new research (report 232),0
Election commission releases official voting data (report 232),0
NASA launches new satellite to study climate change (report 232),0
Finance ministry announces tax relief for middle class (report 232),0
Supreme Court passes new judgment on environmental law (report 232),0
WHO releases new global health guidelines (report 232),0
ISRO successfully tests new launch vehicle (report 232),0
Central bank revises interest rates after review (report 232),0
New renewable energy project inaugurated by government (report 232),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 232),1
You won’t believe how this man became rich in one day (claim 232),1
Secret revealed: cure for all diseases doctors hide (claim 232),1
Viral hoax claims mobile towers spread dangerous virus (claim 232),1
Click here to know shocking truth no one talks about (claim 232),1
Scientists shocked by alien life found on Earth (claim 232),1
Government hiding truth about free money scheme (claim 232),1
Drinking this one liquid will make you immortal (claim 232),1
Shocking discovery proves world will end next week (claim 232),1
This simple trick can double your money instantly (claim 232),1
Government announces new education policy for students (report 233),0
Scientists confirm water found on Mars after new research (report 233),0
Election commission releases official voting data (report 233),0
NASA launches new satellite to study climate change (report 233),0
Finance ministry announces tax relief for middle class (report 233),0
Supreme Court passes new judgment on environmental law (report 233),0
WHO releases new global health guidelines (report 233),0
ISRO successfully tests new launch vehicle (report 233),0
Central bank revises interest rates after review (report 233),0
New renewable energy project inaugurated by government (report 233),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 233),1
You won’t believe how this man became rich in one day (claim 233),1
Secret revealed: cure for all diseases doctors hide (claim 233),1
Viral hoax claims mobile towers spread dangerous virus (claim 233),1
Click here to know shocking truth no one talks about (claim 233),1
Scientists shocked by alien life found on Earth (claim 233),1
Government hiding truth about free money scheme (claim 233),1
Drinking this one liquid will make you immortal (claim 233),1
Shocking discovery proves world will end next week (claim 233),1
This simple trick can double your money instantly (claim 233),1
Government announces new education policy for students (report 234),0
Scientists confirm water found on Mars after new research (report 234),0
Election commission releases official voting data (report 234),0
NASA launches new satellite to study climate change (report 234),0
Finance ministry announces tax relief for middle class (report 234),0
Supreme Court passes new judgment on environmental law (report 234),0
WHO releases new global health guidelines (report 234),0
ISRO successfully tests new launch vehicle (report 234),0
Central bank revises interest rates after review (report 234),0
New renewable energy project inaugurated by government (report 234),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 234),1
You won’t believe how this man became rich in one day (claim 234),1
Secret revealed: cure for all diseases doctors hide (claim 234),1
Viral hoax claims mobile towers spread dangerous virus (claim 234),1
Click here to know shocking truth no one talks about (claim 234),1
Scientists shocked by alien life found on Earth (claim 234),1
Government hiding truth about free money scheme (claim 234),1
Drinking this one liquid will make you immortal (claim 234),1
Shocking discovery proves world will end next week (claim 234),1
This simple trick can double your money instantly (claim 234),1
Government announces new education policy for students (report 235),0
Scientists confirm water found on Mars after new research (report 235),0
Election commission releases official voting data (report 235),0
NASA launches new satellite to study climate change (report 235),0
Finance ministry announces tax relief for middle class (report 235),0
Supreme Court passes new judgment on environmental law (report 235),0
WHO releases new global health guidelines (report 235),0
ISRO successfully tests new launch vehicle (report 235),0
Central bank revises interest rates after review (report 235),0
New renewable energy project inaugurated by government (report 235),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 235),1
You won’t believe how this man became rich in one day (claim 235),1
Secret revealed: cure for all diseases doctors hide (claim 235),1
Viral hoax claims mobile towers spread dangerous virus (claim 235),1
Click here to know shocking truth no one talks about (claim 235),1
Scientists shocked by alien life found on Earth (claim 235),1
Government hiding truth about free money scheme (claim 235),1
Drinking this one liquid will make you immortal (claim 235),1
Shocking discovery proves world will end next week (claim 235),1
This simple trick can double your money instantly (claim 235),1
Government announces new education policy for students (report 236),0
Scientists confirm water found on Mars after new research (report 236),0
Election commission releases official voting data (report 236),0
NASA launches new satellite to study climate change (report 236),0
Finance ministry announces tax relief for middle class (report 236),0
Supreme Court passes new judgment on environmental law (report 236),0
WHO releases new global health guidelines (report 236),0
ISRO successfully tests new launch vehicle (report 236),0
Central bank revises interest rates after review (report 236),0
New renewable energy project inaugurated by government (report 236),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 236),1
You won’t believe how this man became rich in one day (claim 236),1
Secret revealed: cure for all diseases doctors hide (claim 236),1
Viral hoax claims mobile towers spread dangerous virus (claim 236),1
Click here to know shocking truth no one talks about (claim 236),1
Scientists shocked by alien life found on Earth (claim 236),1
Government hiding truth about free money scheme (claim 236),1
Drinking this one liquid will make you immortal (claim 236),1
Shocking discovery proves world will end next week (claim 236),1
This simple trick can double your money instantly (claim 236),1
Government announces new education policy for students (report 237),0
Scientists confirm water found on Mars after new research (report 237),0
Election commission releases official voting data (report 237),0
NASA launches new satellite to study climate change (report 237),0
Finance ministry announces tax relief for middle class (report 237),0
